"GEO_ID","NAME","B25003_001E","B25003_001M","B25003_002E","B25003_002M","B25003_003E","B25003_003M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Owner occupied","Margin of Error!!Total:!!Owner occupied","Estimate!!Total:!!Renter occupied","Margin of Error!!Total:!!Renter occupied",
"0500000US12077","Liberty County, Florida","2563","139","2052","168","511","115",
"0500000US12079","Madison County, Florida","6976","240","5121","273","1855","279",
"0500000US12081","Manatee County, Florida","176747","1799","131373","2049","45374","1654",
"0500000US12083","Marion County, Florida","164881","1338","127737","1558","37144","1662",
"0500000US12085","Martin County, Florida","67801","927","53998","1006","13803","872",
"0500000US12086","Miami-Dade County, Florida","975411","2604","509440","5300","465971","5269",
"0500000US12087","Monroe County, Florida","34405","736","22636","735","11769","636",
"0500000US12089","Nassau County, Florida","39307","611","32516","702","6791","702",
"0500000US12091","Okaloosa County, Florida","85411","941","58417","1038","26994","1055",
"0500000US12093","Okeechobee County, Florida","15113","540","11161","521","3952","450",
"0500000US12095","Orange County, Florida","527776","2423","299786","3766","227990","3665",
"0500000US12097","Osceola County, Florida","142794","1627","93287","1979","49507","2020",
"0500000US12099","Palm Beach County, Florida","605430","2705","424264","3713","181166","2990",
"0500000US12101","Pasco County, Florida","236163","1839","178821","2479","57342","1919",
"0500000US12103","Pinellas County, Florida","428473","2451","297912","2989","130561","2312",
"0500000US12105","Polk County, Florida","289425","1606","203945","2155","85480","2095",
"0500000US12107","Putnam County, Florida","31360","629","23630","712","7730","664",
"0500000US12109","St. Johns County, Florida","115794","1008","95222","1469","20572","1286",
"0500000US12111","St. Lucie County, Florida","137453","1419","107984","1781","29469","1724",
"0500000US12113","Santa Rosa County, Florida","72605","871","58531","1111","14074","1087",
"0500000US12115","Sarasota County, Florida","212204","1723","162776","1864","49428","1490",
"0500000US12117","Seminole County, Florida","187248","1188","123956","1781","63292","1838",
"0500000US12119","Sumter County, Florida","70318","1305","61604","1212","8714","944",
"0500000US12121","Suwannee County, Florida","16112","468","12072","503","4040","535",
"0500000US12123","Taylor County, Florida","7976","356","6062","366","1914","374",
"0500000US12125","Union County, Florida","4316","154","3226","248","1090","227",
"0500000US12127","Volusia County, Florida","241881","1661","178279","2249","63602","2077",
"0500000US12129","Wakulla County, Florida","12745","369","10436","359","2309","350",
"0500000US12131","Walton County, Florida","34362","1055","27004","879","7358","765",
"0500000US12133","Washington County, Florida","9287","254","7425","332","1862","311",
"0500000US13001","Appling County, Georgia","7178","297","5205","331","1973","282",
"0500000US13003","Atkinson County, Georgia","3222","133","1994","203","1228","199",
"0500000US13005","Bacon County, Georgia","4204","170","2886","258","1318","226",
"0500000US13007","Baker County, Georgia","1108","111","850","110","258","80",
"0500000US13009","Baldwin County, Georgia","16582","534","10125","530","6457","627",
"0500000US13011","Banks County, Georgia","6856","161","5397","272","1459","241",
"0500000US13013","Barrow County, Georgia","30789","389","24170","586","6619","523",
"0500000US13015","Bartow County, Georgia","40819","537","29735","902","11084","847",
"0500000US13017","Ben Hill County, Georgia","7082","267","4481","317","2601","336",
"0500000US13019","Berrien County, Georgia","7045","197","4999","274","2046","285",
"0500000US13021","Bibb County, Georgia","59921","748","30802","1000","29119","1078",
"0500000US13023","Bleckley County, Georgia","4465","207","3257","201","1208","205",
"0500000US13025","Brantley County, Georgia","6599","390","5272","345","1327","307",
"0500000US13027","Brooks County, Georgia","6052","244","4340","335","1712","330",
"0500000US13029","Bryan County, Georgia","16603","348","12904","519","3699","478",
"0500000US13031","Bulloch County, Georgia","30856","497","16389","655","14467","796",
"0500000US13033","Burke County, Georgia","9184","397","6429","432","2755","375",
"0500000US13035","Butts County, Georgia","8941","240","6642","409","2299","425",
"0500000US13037","Calhoun County, Georgia","1593","90","947","120","646","119",
"0500000US13039","Camden County, Georgia","21693","429","14706","576","6987","580",
"0500000US13043","Candler County, Georgia","4152","165","2576","213","1576","239",
"0500000US13045","Carroll County, Georgia","44106","572","31438","904","12668","879",
"0500000US13047","Catoosa County, Georgia","26653","444","19789","643","6864","635",
"0500000US13049","Charlton County, Georgia","4215","161","3378","234","837","207",
"0500000US13051","Chatham County, Georgia","120383","1232","68319","1308","52064","1499",
"0500000US13053","Chattahoochee County, Georgia","1866","284","733","98","1133","287",
"0500000US13055","Chattooga County, Georgia","9154","291","6114","368","3040","354",
"0500000US13057","Cherokee County, Georgia","101514","733","78464","1356","23050","1276",
"0500000US13059","Clarke County, Georgia","54454","441","22563","805","31891","903",
"0500000US13061","Clay County, Georgia","1231","129","964","110","267","95",
"0500000US13063","Clayton County, Georgia","105941","907","57782","1463","48159","1638",
"0500000US13065","Clinch County, Georgia","2428","155","1720","197","708","174",
"0500000US13067","Cobb County, Georgia","295714","1381","198190","2374","97524","2286",
"0500000US13069","Coffee County, Georgia","15349","357","9925","448","5424","484",
"0500000US13071","Colquitt County, Georgia","16803","360","10708","455","6095","482",
"0500000US13073","Columbia County, Georgia","55149","811","43093","1055","12056","974",
"0500000US13075","Cook County, Georgia","6304","230","4162","312","2142","276",
"0500000US13077","Coweta County, Georgia","56275","447","44124","843","12151","809",
"0500000US13079","Crawford County, Georgia","4441","227","3614","300","827","237",
"0500000US13081","Crisp County, Georgia","7908","285","4389","423","3519","380",
"0500000US13083","Dade County, Georgia","6083","257","4864","250","1219","231",
"0500000US13085","Dawson County, Georgia","11573","296","9103","408","2470","409",
"0500000US13087","Decatur County, Georgia","10621","420","6598","500","4023","535",
"0500000US13089","DeKalb County, Georgia","287239","1844","168868","2246","118371","2311",
"0500000US13091","Dodge County, Georgia","6881","233","4855","330","2026","315",
"0500000US13093","Dooly County, Georgia","4031","203","2608","252","1423","267",
"0500000US13095","Dougherty County, Georgia","34280","661","15538","657","18742","736",
"0500000US13097","Douglas County, Georgia","52079","631","34849","1130","17230","1144",
"0500000US13099","Early County, Georgia","4114","181","2741","209","1373","211",
"0500000US13101","Echols County, Georgia","1145","112","869","125","276","102",
"0500000US13103","Effingham County, Georgia","24287","337","19030","635","5257","597",
"0500000US13105","Elbert County, Georgia","8376","245","5941","337","2435","297",
"0500000US13107","Emanuel County, Georgia","8312","332","5052","291","3260","338",
"0500000US13109","Evans County, Georgia","4077","172","2666","184","1411","219",
"0500000US13111","Fannin County, Georgia","11890","606","9342","582","2548","523",
"0500000US13113","Fayette County, Georgia","44581","439","35714","754","8867","805",
"0500000US13115","Floyd County, Georgia","36856","404","23434","864","13422","875",
"0500000US13117","Forsyth County, Georgia","89030","572","75167","1043","13863","978",
"0500000US13119","Franklin County, Georgia","8994","300","6939","334","2055","282",
"0500000US13121","Fulton County, Georgia","462481","1915","251193","3472","211288","3701",
"0500000US13123","Gilmer County, Georgia","13015","516","10506","458","2509","380",
"0500000US13125","Glascock County, Georgia","1036","93","700","104","336","89",
"0500000US13127","Glynn County, Georgia","35543","731","23695","816","11848","811",
"0500000US13129","Gordon County, Georgia","21348","427","15776","722","5572","702",
"0500000US13131","Grady County, Georgia","10108","356","6682","414","3426","397",
"0500000US13133","Greene County, Georgia","8198","306","6390","322","1808","288",
"0500000US13135","Gwinnett County, Georgia","327043","1100","216729","2213","110314","2253",
"0500000US13137","Habersham County, Georgia","16753","377","12197","377","4556","454",
"0500000US13139","Hall County, Georgia","73551","786","50421","888","23130","903",
"0500000US13141","Hancock County, Georgia","2922","280","2316","258","606","221",
"0500000US13143","Haralson County, Georgia","11747","333","8412","473","3335","421",
"0500000US13145","Harris County, Georgia","13027","352","11571","418","1456","317",
"0500000US13147","Hart County, Georgia","11034","341","8581","330","2453","316",
"0500000US13149","Heard County, Georgia","4309","168","3115","215","1194","225",
"0500000US13151","Henry County, Georgia","86704","692","64904","1411","21800","1271",
"0500000US13153","Houston County, Georgia","63851","755","42738","1199","21113","1123",
"0500000US13155","Irwin County, Georgia","3589","200","2528","206","1061","220",
"0500000US13157","Jackson County, Georgia","28402","389","22532","475","5870","542",
"0500000US13159","Jasper County, Georgia","5965","214","5106","270","859","201",
"0500000US13161","Jeff Davis County, Georgia","5484","283","3911","319","1573","289",
"0500000US13163","Jefferson County, Georgia","5751","238","3919","252","1832","250",
"0500000US13165","Jenkins County, Georgia","3216","262","2645","262","571","216",
"0500000US13167","Johnson County, Georgia","3217","106","2443","162","774","138",
"0500000US13169","Jones County, Georgia","10786","303","9013","380","1773","329",
"0500000US13171","Lamar County, Georgia","7133","216","5397","289","1736","284",
"0500000US13173","Lanier County, Georgia","3483","162","2550","216","933","172",
"0500000US13175","Laurens County, Georgia","18592","403","11949","490","6643","505",
"0500000US13177","Lee County, Georgia","12287","239","9112","397","3175","378",
"0500000US13179","Liberty County, Georgia","23998","509","12206","556","11792","631",
"0500000US13181","Lincoln County, Georgia","2997","179","2295","185","702","156",
"0500000US13183","Long County, Georgia","6162","269","4017","346","2145","358",
"0500000US13185","Lowndes County, Georgia","46106","654","26222","904","19884","915",
"0500000US13187","Lumpkin County, Georgia","11669","399","8908","379","2761","331",
"0500000US13189","McDuffie County, Georgia","8149","326","5299","403","2850","422",
"0500000US13191","McIntosh County, Georgia","5067","210","4055","240","1012","206",
"0500000US13193","Macon County, Georgia","4142","178","2708","249","1434","240",
"0500000US13195","Madison County, Georgia","11242","275","8649","444","2593","456",
"0500000US13197","Marion County, Georgia","2966","180","2339","209","627","162",
"0500000US13199","Meriwether County, Georgia","8391","256","6127","305","2264","306",
"0500000US13201","Miller County, Georgia","2573","103","1813","150","760","147",
"0500000US13205","Mitchell County, Georgia","7813","256","5092","347","2721","370",
"0500000US13207","Monroe County, Georgia","10554","329","8841","411","1713","356",
"0500000US13209","Montgomery County, Georgia","3143","131","2395","155","748","124",
"0500000US13211","Morgan County, Georgia","8120","224","6352","298","1768","262",
"0500000US13213","Murray County, Georgia","15246","277","11256","495","3990","475",
"0500000US13215","Muscogee County, Georgia","81415","740","41390","1153","40025","1212",
"0500000US13217","Newton County, Georgia","41203","537","30395","922","10808","952",
"0500000US13219","Oconee County, Georgia","14994","306","12186","468","2808","430",
"0500000US13221","Oglethorpe County, Georgia","5411","233","4536","258","875","177",
"0500000US13223","Paulding County, Georgia","60008","596","48470","994","11538","911",
"0500000US13225","Peach County, Georgia","10598","378","7372","394","3226","381",
"0500000US13227","Pickens County, Georgia","13430","373","10906","394","2524","350",
"0500000US13229","Pierce County, Georgia","7605","289","5815","318","1790","323",
"0500000US13231","Pike County, Georgia","6721","133","5689","220","1032","185",
"0500000US13233","Polk County, Georgia","15901","374","10500","578","5401","608",
"0500000US13235","Pulaski County, Georgia","3575","357","2530","327","1045","254",
"0500000US13237","Putnam County, Georgia","10435","356","8444","455","1991","445",
"0500000US13239","Quitman County, Georgia","1067","139","899","166","168","95",
"0500000US13241","Rabun County, Georgia","7615","332","5873","254","1742","273",
"0500000US13243","Randolph County, Georgia","2688","276","1385","262","1303","254",
"0500000US13245","Richmond County, Georgia","76694","1099","39285","1181","37409","1231",
"0500000US13247","Rockdale County, Georgia","34437","371","23964","824","10473","814",
"0500000US13249","Schley County, Georgia","1639","143","1312","143","327","93",
"0500000US13251","Screven County, Georgia","4932","215","3445","254","1487","281",
"0500000US13253","Seminole County, Georgia","3767","203","3021","247","746","199",
"0500000US13255","Spalding County, Georgia","26471","407","16610","622","9861","625",
"0500000US13257","Stephens County, Georgia","10524","293","7748","386","2776","330",
"0500000US13259","Stewart County, Georgia","1771","207","1044","194","727","230",
"0500000US13261","Sumter County, Georgia","10986","420","6220","457","4766","408",
"0500000US13263","Talbot County, Georgia","2529","137","2012","138","517","103",
